Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,VSTOXX,EURIBOR3M,Daily_STIR,Option_Price
2020-08-20,3273.98,0.009540317908349118,0.15144785168392602,0.2403539999999999,-0.0048499999999999,-1.924603174603135e-05,0.7848370588494618
2020-08-21,3259.75,0.010800549336310613,0.17145340540056958,0.2433749999999999,-0.0048499999999999,-1.924603174603135e-05,0.8846649914530644
2020-08-24,3331.74,0.010027516581588986,0.1591818908547659,0.231101,-0.0048499999999999,-1.924603174603135e-05,0.839476386978049
2020-08-25,3329.71,0.0131431587454385,0.2086411768936437,0.233594,-0.0048499999999999,-1.924603174603135e-05,1.099678547529038
2020-08-26,3356.76,0.0116157209879307,0.1843938541966688,0.220013,-0.0048,-1.9047619047619046e-05,0.979760750889227
2020-08-27,3331.04,0.010897515435441422,0.17299269450399454,0.235584,-0.0048,-1.9047619047619046e-05,0.9121309887591451
2020-08-28,3315.54,0.010540519629799534,0.16732556177906502,0.251579,-0.0048,-1.9047619047619046e-05,0.8781407557164584
2020-08-31,3272.51,0.009865026016379131,0.1566024330991283,0.267213,-0.0048,-1.9047619047619046e-05,0.8111904253162265
2020-09-01,3277.58,0.010957659815400088,0.1739474569367674,0.271192,-0.0048,-1.9047619047619046e-05,0.9024461847916427
2020-09-02,3337.77,0.009888680773916934,0.15697794073373963,0.266145,-0.0048,-1.9047619047619046e-05,0.8293512835825823
2020-09-03,3304.22,0.011947460518326269,0.18966005598152497,0.290121,-0.0048499999999999,-1.924603174603135e-05,0.9919713422877976
2020-09-04,3260.59,0.011714300869342192,0.1859587612996031,0.317117,-0.0048499999999999,-1.924603174603135e-05,0.9597674866258785
2020-09-07,3314.07,0.012218158569829937,0.19395725432953573,0.27922,-0.0048999999999999,-1.944444444444405e-05,1.0174724701982996
2020-09-08,3267.37,0.01288785778327108,0.2045883997614207,0.284501,-0.0048999999999999,-1.944444444444405e-05,1.058125350687078
2020-09-09,3324.83,0.013218102352365365,0.2098308697713397,0.258888,-0.0048999999999999,-1.944444444444405e-05,1.104327568608369
2020-09-10,3312.77,0.013834220116311488,0.2196114360617235,0.250052,-0.0048499999999999,-1.924603174603135e-05,1.1516169862129573
2020-09-11,3315.81,0.012307950978445878,0.19538266462645137,0.237249,-0.0048499999999999,-1.924603174603135e-05,1.025490350380096
2020-09-14,3316.79,0.01093903982219284,0.17365187370812682,0.225682,-0.0048399999999999,-1.920634920634881e-05,0.9116891341616338
2020-09-15,3332.26,0.009870647580111466,0.15669167265681863,0.221155,-0.0048999999999999,-1.944444444444405e-05,0.8264694111435347
2020-09-16,3338.84,0.00920976589507307,0.14620050114892516,0.2199269999999999,-0.00495,-1.9642857142857145e-05,0.7726465540006302
2020-09-17,3316.57,0.008560205418513002,0.13588904825407794,0.225468,-0.005,-1.984126984126984e-05,0.7133516734636487
2020-09-18,3283.69,0.008722424519350394,0.13846419664639942,0.226496,-0.0050499999999999,-2.0039682539682144e-05,0.7196650272258012
2020-09-21,3160.95,0.0094847341495495,0.15056548686761811,0.298809,-0.0051999999999999,-2.0634920634920237e-05,0.7533173951505887
2020-09-22,3164.13,0.019464081976616393,0.30898272244980896,0.281097,-0.0050499999999999,-2.0039682539682144e-05,1.5476142726909075
2020-09-23,3180.11,0.016698035074375315,0.26507308914138605,0.271669,-0.005,-1.984126984126984e-05,1.3343708951749704
2020-09-24,3159.64,0.01457467189427708,0.23136574363571896,0.283437,-0.0050499999999999,-2.0039682539682144e-05,1.1571749971603822
2020-09-25,3137.06,0.013145004219756675,0.2086704728902248,0.278075,-0.0050499999999999,-2.0039682539682144e-05,1.0361940199709352
2020-09-28,3223.19,0.012133442017726568,0.19261242075675755,0.268241,-0.0050499999999999,-2.0039682539682144e-05,0.9827048428921898
2020-09-29,3214.3,0.015970801801225322,0.25352861882606775,0.269026,-0.0050499999999999,-2.0039682539682144e-05,1.2899708552674838
2020-09-30,3193.61,0.013952592959605346,0.22149054669375853,0.260598,-0.0050499999999999,-2.0039682539682144e-05,1.1196888536424012
2020-10-01,3194.09,0.012663677122546303,0.20102964209925328,0.265374,-0.0050499999999999,-2.0039682539682144e-05,1.0163949971754391
2020-10-02,3190.93,0.011223027563141289,0.17816003933577063,0.268168,-0.00515,-2.0436507936507937e-05,0.8998594300405784
2020-10-05,3220.22,0.010120026581046899,0.16065044156888003,0.2627629999999999,-0.00515,-2.0436507936507937e-05,0.8188564193048933
2020-10-06,3233.3,0.009963801300604366,0.15817044212556644,0.252128,-0.00515,-2.0436507936507937e-05,0.8094882267487264
2020-10-07,3233.43,0.009233417809019234,0.14657596364291867,0.249744,-0.00515,-2.0436507936507937e-05,0.7501702982269762
2020-10-08,3255.76,0.008567824018565456,0.1360099897805415,0.2398,-0.0051999999999999,-2.0634920634920237e-05,0.7008904549109047
2020-10-09,3273.12,0.008511821062391704,0.1351209704122203,0.2223689999999999,-0.0051999999999999,-2.0634920634920237e-05,0.700021041736818
2020-10-12,3298.12,0.00827361865865754,0.1313396244803499,0.222531,-0.00515,-2.0436507936507937e-05,0.6856256609846696
2020-10-13,3279.19,0.008417961812069052,0.13363100100464012,0.229397,-0.00515,-2.0436507936507937e-05,0.693585643283086
2020-10-14,3273.28,0.008471555235123532,0.1344817702205051,0.232425,-0.00515,-2.0436507936507937e-05,0.6967442497402772
2020-10-15,3192.69,0.008074125436442852,0.12817276775501182,0.268422,-0.0051999999999999,-2.0634920634920237e-05,0.6477007795535883
2020-10-16,3245.47,0.01383629225245108,0.2196443302031717,0.253165,-0.00515,-2.0436507936507937e-05,1.128382857194083
2020-10-19,3242.51,0.014014335793223077,0.22247068379171625,0.266186,-0.00515,-2.0436507936507937e-05,1.1418620527099392
2020-10-20,3227.87,0.012315561132181008,0.19550347207178412,0.276293,-0.0051,-2.023809523809524e-05,0.9989038683384024
2020-10-21,3180.7,0.011199090737552122,0.17778005400965904,0.2944879999999999,-0.00515,-2.0436507936507937e-05,0.8950611446102812
2020-10-22,3171.41,0.012225849098821703,0.1940793376925122,0.289879,-0.00515,-2.0436507936507937e-05,0.9742802700525317
2020-10-23,3198.86,0.010999755624543127,0.17461570719015052,0.28157,-0.00515,-2.0436507936507937e-05,0.8841467780675885
2020-10-26,3105.25,0.010516743258145386,0.1669481235802071,0.317557,-0.00515,-2.0436507936507937e-05,0.8205801659269127
2020-10-27,3070.6,0.016638882670503428,0.26413407384080606,0.327397,-0.00515,-2.0436507936507937e-05,1.2838523586783595
2020-10-28,2963.54,0.015369537375881212,0.24398384197616368,0.3825869999999999,-0.0051999999999999,-2.0634920634920237e-05,1.1445515278478524
2020-10-29,2960.03,0.02102519248912552,0.33376458356093536,0.375504,-0.0053,-2.1031746031746032e-05,1.5639093483750912
2020-10-30,2958.21,0.017995346467936258,0.28566726906362344,0.353472,-0.0053,-2.1031746031746032e-05,1.3377006232608437
2020-11-02,3019.54,0.015514219012515998,0.2462805917550444,0.35233,-0.0053,-2.1031746031746032e-05,1.1771559930630247
2020-11-03,3098.72,0.016125612601388225,0.2559861640910555,0.32763,-0.00525,-2.0833333333333336e-05,1.2556368508473952
2020-11-04,3161.07,0.0179357093903227,0.28472055980591865,0.280023,-0.0053,-2.1031746031746032e-05,1.424696162462169
2020-11-05,3215.56,0.01766575503119386,0.2804351672083623,0.263725,-0.00525,-2.0833333333333336e-05,1.427441028900148
2020-11-06,3204.05,0.016890292378021,0.26812507922047996,0.256153,-0.00525,-2.0833333333333336e-05,1.3598905368062333
2020-11-09,3407.91,0.014735293615278571,0.23391553440926982,0.2386309999999999,-0.0051999999999999,-2.0634920634920237e-05,1.261852787254611
2020-11-10,3442.62,0.030123946528619275,0.47820282613520443,0.250803,-0.0051999999999999,-2.0634920634920237e-05,2.60607683529156
2020-11-11,3467.3,0.02581341749112022,0.40977529902113374,0.231256,-0.0051999999999999,-2.0634920634920237e-05,2.249154455402504
2020-11-12,3428.2,0.022094107501882454,0.3507330833394451,0.2330229999999999,-0.0051999999999999,-2.0634920634920237e-05,1.9033574989148292
2020-11-13,3432.07,0.019613968057187743,0.31136209021490086,0.231431,-0.0051999999999999,-2.0634920634920237e-05,1.6915907936797794
2020-11-16,3466.21,0.01682077657577079,0.2670215500708208,0.223849,-0.00525,-2.0833333333333336e-05,1.465103270969621
2020-11-17,3468.48,0.015109708901537617,0.2398591928162848,0.222529,-0.00525,-2.0833333333333336e-05,1.3169152033003684
2020-11-18,3482.17,0.013169447406018471,0.20905849644281727,0.209029,-0.0053499999999999,-2.1230158730158332e-05,1.1523172060949491
2020-11-19,3451.97,0.011705500305167229,0.18581905667437898,0.219714,-0.0053,-2.1031746031746032e-05,1.0153252543450435
2020-11-20,3467.6,0.01129367563574395,0.17928154272004668,0.214393,-0.0053,-2.1031746031746032e-05,0.9840343388550536
2020-11-23,3463.04,0.010280830523090914,0.1632031250118039,0.224894,-0.0053,-2.1031746031746032e-05,0.894592736565528
2020-11-24,3507.98,0.009406618088501247,0.1493254328420164,0.213674,-0.00525,-2.0833333333333336e-05,0.8291335436099416
2020-11-25,3511.9,0.010242290299177826,0.16259131792412324,0.207778,-0.0053,-2.1031746031746032e-05,0.90381307116877
2020-11-26,3510.94,0.00933138217330145,0.14813109971434238,0.202346,-0.0053,-2.1031746031746032e-05,0.8231934534774155
2020-11-27,3527.79,0.008648305541824023,0.13728759435460844,0.200788,-0.0053,-2.1031746031746032e-05,0.7665847400007806
2020-11-30,3492.54,0.008317826032493243,0.13204139478405708,0.229149,-0.0053,-2.1031746031746032e-05,0.7299184292019163
2020-12-01,3525.24,0.009245263434500597,0.14676400711780485,0.213014,-0.0053,-2.1031746031746032e-05,0.8189168055530445
2020-12-02,3521.32,0.009382657872361934,0.14894507620243252,0.21694,-0.0053,-2.1031746031746032e-05,0.8301648097999532
2020-12-03,3517.1,0.00871547071560561,0.13835380843415154,0.213172,-0.0053499999999999,-2.1230158730158332e-05,0.7701970428865934
2020-12-04,3539.27,0.008220344095044883,0.1304939170012024,0.208186,-0.0054,-2.1428571428571428e-05,0.7310113435339645
2020-12-07,3530.08,0.008184030174063222,0.12991745137691965,0.214355,-0.00545,-2.1626984126984128e-05,0.7258902550302082
2020-12-08,3525.87,0.007923942334409415,0.12578868492038353,0.205353,-0.00545,-2.1626984126984128e-05,0.7019785221018537
2020-12-09,3529.02,0.007638721304382394,0.12126094143556043,0.200186,-0.0054999999999999,-2.1825396825396428e-05,0.6773086509092536
2020-12-10,3522.31,0.007380139773742559,0.11715608689331584,0.206617,-0.0054,-2.1428571428571428e-05,0.6531341792629064
2020-12-11,3485.84,0.0072928425120549565,0.11577028582594191,0.236144,-0.0054,-2.1428571428571428e-05,0.6387241560867096
2020-12-14,3503.96,0.008711140977816856,0.13828507597756456,0.22521,-0.00543,-2.1547619047619046e-05,0.7669360872068864
2020-12-15,3521.5,0.008403424153959973,0.1334002228366287,0.217301,-0.00555,-2.2023809523809524e-05,0.7435392867564588
2020-12-16,3543.0,0.008160949498380202,0.129551057009228,0.211372,-0.00545,-2.1626984126984128e-05,0.726491910818595
2020-12-17,3560.87,0.008116128907289471,0.12883955218338206,0.2050989999999999,-0.00545,-2.1626984126984128e-05,0.7261452378006652
2020-12-18,3545.74,0.007958824035735796,0.12634241476248215,0.216252,-0.0054,-2.1428571428571428e-05,0.709044147958366
2020-12-21,3448.68,0.007939501482162112,0.12603567873377802,0.2726409999999999,-0.0054,-2.1428571428571428e-05,0.687960328591771
2020-12-22,3497.49,0.0148525952862181,0.23577764070733978,0.252067,-0.0054,-2.1428571428571428e-05,1.3053265048692992
2020-12-23,3539.26,0.014257533223469057,0.2263313233112413,0.231531,-0.0053499999999999,-2.1230158730158332e-05,1.2679893369752335
2020-12-28,3575.41,0.013435729755954697,0.21328559770156003,0.217054,-0.0053499999999999,-2.1230158730158332e-05,1.207098555795028
2020-12-29,3581.37,0.012553337060551954,0.1992780479171463,0.223828,-0.0053499999999999,-2.1230158730158332e-05,1.129692366738027
2020-12-30,3571.59,0.011139390729637865,0.17683234576440077,0.23369,-0.0054,-2.1428571428571428e-05,0.9996935266758555
2021-01-04,3564.39,0.01014641889868519,0.16106940662284128,0.248416,-0.0054999999999999,-2.1825396825396428e-05,0.9087283019609913
2021-01-05,3547.85,0.009340755308104721,0.14827989361650962,0.251986,-0.00555,-2.2023809523809524e-05,0.8326763033701354
2021-01-06,3611.08,0.008977396735017408,0.1425117550897157,0.214423,-0.0054999999999999,-2.1825396825396428e-05,0.8145429217267974
2021-01-07,3622.42,0.011271833342752051,0.17893480706812684,0.210154,-0.0054999999999999,-2.1825396825396428e-05,1.0259749892736636
2021-01-08,3645.05,0.010181660443637384,0.16162884880540854,0.205276,-0.00545,-2.1626984126984128e-05,0.9325219687038953
2021-01-11,3620.62,0.009597934851871184,0.15236249230710427,0.219797,-0.00545,-2.1626984126984128e-05,0.8731589047929447
2021-01-12,3612.13,0.009453477560100667,0.15006930389253617,0.219516,-0.0054,-2.1428571428571428e-05,0.8579995348770808
2021-01-13,3616.51,0.008839309027736691,0.14031968069423653,0.2109369999999999,-0.00545,-2.1626984126984128e-05,0.8032188666393267
2021-01-14,3641.37,0.008267375805246157,0.13124052225476218,0.196932,-0.0054999999999999,-2.1825396825396428e-05,0.7564004466159986
2021-01-15,3599.55,0.008296576305870733,0.13170406583162947,0.224344,-0.0054999999999999,-2.1825396825396428e-05,0.7503549090663455
2021-01-18,3602.67,0.00960284840333159,0.15244049251841438,0.2194729999999999,-0.0054999999999999,-2.1825396825396428e-05,0.8692734810952061
2021-01-19,3595.42,0.008841416724656888,0.14035313934557617,0.21749,-0.0054999999999999,-2.1825396825396428e-05,0.798723853502679
2021-01-20,3624.04,0.008360643244625515,0.1327210969548676,0.202772,-0.0054999999999999,-2.1825396825396428e-05,0.7612949896695227
2021-01-21,3618.35,0.00853047372308589,0.1354170722211392,0.1993619999999999,-0.00545,-2.1626984126984128e-05,0.7755442803863843
2021-01-22,3602.41,0.008103277854765356,0.12863554804899663,0.21317,-0.0053499999999999,-2.1230158730158332e-05,0.7334556236385197
2021-01-25,3553.14,0.008061095633568202,0.1279659260467807,0.260059,-0.00545,-2.1626984126984128e-05,0.7196547695052686
2021-01-26,3592.83,0.010072510340543885,0.15989614463523377,0.230994,-0.00545,-2.1626984126984128e-05,0.9093070824476399
2021-01-27,3536.38,0.01029427988787127,0.16341662705880755,0.267698,-0.00555,-2.2023809523809524e-05,0.9147266779718848
2021-01-28,3557.04,0.011959229724557275,0.1898468863384202,0.259287,-0.0056,-2.2222222222222223e-05,1.0689023869431367
2021-01-29,3481.44,0.01090070175325498,0.17304327573119066,0.290082,-0.0054999999999999,-2.1825396825396428e-05,0.9535742701243635
2021-02-01,3530.85,0.01399730579417395,0.22220034093784632,0.273261,-0.00555,-2.2023809523809524e-05,1.2418798129936022
2021-02-02,3590.46,0.013645880844449308,0.21662164280899765,0.240219,-0.0054999999999999,-2.1825396825396428e-05,1.2311376877466955
2021-02-03,3609.75,0.013961358908573886,0.22162970181961597,0.227195,-0.0054999999999999,-2.1825396825396428e-05,1.2663711679542757
2021-02-04,3642.12,0.012419907065218219,0.19715991240660885,0.2137269999999999,-0.00545,-2.1626984126984128e-05,1.1366393626549325
2021-02-05,3655.77,0.011613442079918965,0.18435767765350974,0.2064359999999999,-0.0054,-2.1428571428571428e-05,1.0668082328472792
2021-02-08,3665.51,0.010477705158291157,0.1663284129569823,0.204375,-0.0054,-2.1428571428571428e-05,0.9650287704598668
2021-02-09,3661.13,0.009548494589860729,0.15157765247890306,0.211232,-0.0054,-2.1428571428571428e-05,0.8783809583312632
2021-02-10,3648.37,0.008844281502244268,0.14039861627992248,0.224678,-0.0054,-2.1428571428571428e-05,0.8107522501256881
2021-02-11,3671.68,0.00848664163840964,0.13472125944814592,0.212082,-0.0054,-2.1428571428571428e-05,0.7829317703003653
2021-02-12,3695.61,0.008383407088622273,0.13308246177546337,0.200616,-0.00545,-2.1626984126984128e-05,0.7784451917607385
2021-02-15,3734.2,0.008327702386503134,0.13219817704347833,0.201531,-0.0054,-2.1428571428571428e-05,0.7813477163999778
2021-02-16,3726.4,0.008979201048286931,0.14254039767490617,0.209294,-0.0054,-2.1428571428571428e-05,0.8407272896633913
2021-02-17,3699.85,0.008467933299315129,0.13442427377202304,0.21829,-0.0054,-2.1428571428571428e-05,0.7871990897128853
2021-02-18,3681.04,0.008740241029789129,0.1387470249815107,0.225234,-0.0054,-2.1428571428571428e-05,0.8083876812142989
2021-02-19,3713.46,0.00860240806794193,0.13655899454441986,0.204844,-0.0054,-2.1428571428571428e-05,0.802644407763637
2021-02-22,3699.85,0.008842120705791054,0.1403643146996283,0.216934,-0.0053499999999999,-2.1230158730158332e-05,0.8219928407213501
2021-02-23,3689.1,0.008503595160314898,0.1349903882649939,0.231325,-0.0053499999999999,-2.1230158730158332e-05,0.7882195551544555
2021-02-24,3705.99,0.008182901065576119,0.12989952733535912,0.2142579999999999,-0.0053,-2.1031746031746032e-05,0.7619618391929635
2021-02-25,3685.28,0.00795990392091038,0.1263595574081809,0.220962,-0.00525,-2.0833333333333336e-05,0.7370524252294217
2021-02-26,3636.44,0.008131569417057444,0.12908466267715477,0.268632,-0.00525,-2.0833333333333336e-05,0.742972532290878
2021-03-01,3706.62,0.009989407644823738,0.1585769302383063,0.221594,-0.0053499999999999,-2.1230158730158332e-05,0.9303679341467159
2021-03-02,3707.72,0.012276198654677353,0.19487861211301183,0.218134,-0.0054,-2.1428571428571428e-05,1.1437228229876837
2021-03-03,3712.78,0.010916005335453607,0.17328621256718668,0.2169559999999999,-0.0054,-2.1428571428571428e-05,1.0183696543640508
2021-03-04,3704.85,0.009853852296691052,0.15642505579804308,0.220916,-0.0053499999999999,-2.1230158730158332e-05,0.9173025650054569
2021-03-05,3669.54,0.009126398811177796,0.14487708971983185,0.250782,-0.0053499999999999,-2.1230158730158332e-05,0.8414747947508658
2021-03-08,3763.24,0.009663069195363444,0.15339646795524414,0.208952,-0.0053499999999999,-2.1230158730158332e-05,0.9137165218244263
2021-03-09,3786.05,0.014084843757845716,0.2235899630307613,0.202608,-0.0054,-2.1428571428571428e-05,1.3399728892361509
2021-03-10,3819.92,0.012570844501231769,0.19955596992193833,0.196671,-0.0054,-2.1428571428571428e-05,1.2066187638179144
2021-03-11,3845.64,0.011723629806410223,0.18610685358447457,0.1888459999999999,-0.0054,-2.1428571428571428e-05,1.1328642005901202
2021-03-12,3833.36,0.010810322442047271,0.1716085486444652,0.187087,-0.0053499999999999,-2.1230158730158332e-05,1.0412636806699993
2021-03-15,3829.84,0.009929190963412767,0.15762102005556008,0.186234,-0.0053799999999999,-2.134920634920595e-05,0.9554997418670155
2021-03-16,3850.96,0.009121859481054498,0.14480503008808143,0.175488,-0.00545,-2.1626984126984128e-05,0.8826344962881194
2021-03-17,3849.74,0.008736067770833895,0.13868077654939737,0.175706,-0.0054,-2.1428571428571428e-05,0.8450318818383948
2021-03-18,3867.54,0.008202610169527214,0.13021239966107023,0.174622,-0.0054,-2.1428571428571428e-05,0.7970895532585018
2021-03-19,3837.02,0.007978402817899353,0.12665321829395182,0.18395,-0.00545,-2.1626984126984128e-05,0.7691780523914531
2021-03-22,3833.84,0.008563017017629373,0.13593368100636788,0.176826,-0.0054,-2.1428571428571428e-05,0.8248686390600142
2021-03-23,3827.02,0.008091017136316105,0.12844091517752643,0.1759639999999999,-0.0054,-2.1428571428571428e-05,0.7780058248076784
2021-03-24,3832.55,0.0077945826746152426,0.12373516398338773,0.177712,-0.0054,-2.1428571428571428e-05,0.7505787062395939
2021-03-25,3832.57,0.00749905603155544,0.11904382396340779,0.188836,-0.0054,-2.1428571428571428e-05,0.7221185837684061
2021-03-26,3866.68,0.0072872556598038854,0.11568159729593393,0.17112,-0.0054,-2.1428571428571428e-05,0.7079640710674084
2021-03-29,3882.87,0.007990644324576475,0.12684754618799424,0.1834799999999999,-0.00545,-2.1626984126984128e-05,0.7795637824701771
2021-03-30,3926.2,0.007786111971227318,0.12360069573582229,0.184722,-0.0054,-2.1428571428571428e-05,0.7680836195631855
2021-03-31,3919.21,0.008794566531454547,0.13960941558504383,0.1797419999999999,-0.0054,-2.1428571428571428e-05,0.866042556316188
2021-04-01,3945.96,0.008311010728129689,0.13193320518132604,0.168956,-0.00545,-2.1626984126984128e-05,0.8239997924335967
2021-04-06,3970.42,0.00832001432358826,0.13207613282825886,0.171057,-0.00545,-2.1626984126984128e-05,0.8300059414948464
2021-04-07,3956.77,0.008240471773231626,0.13081343398690995,0.166645,-0.00545,-2.1626984126984128e-05,0.8192429249256747
2021-04-08,3977.83,0.008044949513448606,0.12770961433593053,0.161602,-0.0054999999999999,-2.1825396825396428e-05,0.804056054287912
2021-04-09,3978.84,0.007938803089959102,0.12602459210125752,0.161768,-0.00545,-2.1626984126984128e-05,0.7936479578531817
2021-04-12,3961.9,0.007602072294802346,0.12067915644468666,0.170514,-0.00545,-2.1626984126984128e-05,0.7567418723976971
2021-04-13,3966.99,0.007692012781208497,0.12210691740364782,0.1630859999999999,-0.00545,-2.1626984126984128e-05,0.7666806524146068
2021-04-14,3976.28,0.007422031820270112,0.11782110251545656,0.161903,-0.0054,-2.1428571428571428e-05,0.7414990198690248
2021-04-15,3993.43,0.007257097857216914,0.1152028570215341,0.157081,-0.0054,-2.1428571428571428e-05,0.7281445716096187
2021-04-16,4032.99,0.007277898580094709,0.1155330582604842,0.161131,-0.0053499999999999,-2.1230158730158332e-05,0.7374675735445635
2021-04-19,4019.91,0.008196083103853067,0.13010878570568155,0.172101,-0.0053,-2.1031746031746032e-05,0.8278363702868319
2021-04-20,3940.46,0.007993003083131505,0.12688499031923098,0.2107969999999999,-0.0053,-2.1031746031746032e-05,0.7913643610456802
2021-04-21,3976.41,0.012016197091764222,0.1907512152572743,0.192813,-0.0053499999999999,-2.1230158730158332e-05,1.2006251102582155
2021-04-22,4014.8,0.01133467299860407,0.1799323556792708,0.177562,-0.0054,-2.1428571428571428e-05,1.1434518748772007
2021-04-23,4013.34,0.010915016764949739,0.17327051949694655,0.181883,-0.0053499999999999,-2.1230158730158332e-05,1.1007114195456325
2021-04-26,4020.83,0.009862906172293299,0.15656878161751223,0.1828409999999999,-0.0054,-2.1428571428571428e-05,0.9964509416604415
2021-04-27,4011.91,0.00905250579479871,0.14370407445005096,0.192123,-0.0053499999999999,-2.1230158730158332e-05,0.912534694049782
2021-04-28,4015.03,0.008531339657629394,0.13543081850586183,0.18377,-0.0053499999999999,-2.1230158730158332e-05,0.8606577963491873
2021-04-29,3996.9,0.00803539092007959,0.1275578763703025,0.188768,-0.0053499999999999,-2.1230158730158332e-05,0.8069553516545511
2021-04-30,3974.74,0.008027879289019027,0.1274386329239422,0.206309,-0.0053499999999999,-2.1230158730158332e-05,0.8017310208663275
2021-05-03,4000.25,0.00817133305685157,0.12971589088986282,0.199314,-0.0053499999999999,-2.1230158730158332e-05,0.8212980031187271
2021-05-04,3924.8,0.008165116984719513,0.12961721380390445,0.228185,-0.0053499999999999,-2.1230158730158332e-05,0.8051941206913398
2021-05-05,4002.79,0.011784193881477037,0.1870682784705432,0.199042,-0.0053,-2.1031746031746032e-05,1.1852536239284746
2021-05-06,3999.44,0.013499540758819767,0.21429856596850366,0.203775,-0.0053,-2.1031746031746032e-05,1.356671057298854
2021-05-07,4034.25,0.011904136342012914,0.18897230600383386,0.183838,-0.0053,-2.1031746031746032e-05,1.2067294811834017
2021-05-10,4023.35,0.01119160595231681,0.17766123672756287,0.185019,-0.0053,-2.1031746031746032e-05,1.1314245347086853
2021-05-11,3946.06,0.01018456720273347,0.16167499217554504,0.225573,-0.0053,-2.1031746031746032e-05,1.009823003441852
2021-05-12,3947.43,0.012948090744959794,0.205544568385564,0.239387,-0.0053,-2.1031746031746032e-05,1.284323051111187
2021-05-13,3952.45,0.011446114354256864,0.18170143235622196,0.2334979999999999,-0.0053499999999999,-2.1230158730158332e-05,1.1367649392966541
2021-05-14,4017.44,0.01026530577369433,0.16295667725538412,0.195457,-0.0054,-2.1428571428571428e-05,1.0362380091778505
2021-05-17,4006.84,0.01164527565882723,0.18486302005230426,0.218052,-0.0053499999999999,-2.1230158730158332e-05,1.1724627847047486
2021-05-18,4005.34,0.0105304276005221,0.16716535578091257,0.213082,-0.0054,-2.1428571428571428e-05,1.0598036835920084
2021-05-19,3936.74,0.009566005510466003,0.15185562972579916,0.244802,-0.0054,-2.1428571428571428e-05,0.9462379381543542
2021-05-20,3999.91,0.011953105080718736,0.1897496606316265,0.221023,-0.0054,-2.1428571428571428e-05,1.2013769357843103
2021-05-21,4025.78,0.012628078129658844,0.2004645256066258,0.203521,-0.0054,-2.1428571428571428e-05,1.277435307696578
2021-05-24,4035.58,0.011474701020119068,0.18215523160832534,0.192364,-0.0053499999999999,-2.1230158730158332e-05,1.1635731824753748
2021-05-25,4036.04,0.01031175297907208,0.16369400378252494,0.190816,-0.0053499999999999,-2.1230158730158332e-05,1.0457483140266959
2021-05-26,4031.67,0.009388302884982118,0.1490346879996775,0.1828229999999999,-0.0053499999999999,-2.1230158730158332e-05,0.9510521617530685
2021-05-27,4039.21,0.008718463995093665,0.13840132527293095,0.178227,-0.0054,-2.1428571428571428e-05,0.8848342849294113
2021-05-28,4070.56,0.008189251901836253,0.13000034373552877,0.171662,-0.0054,-2.1428571428571428e-05,0.8375649131548926
2021-05-31,4039.46,0.008380182258414384,0.13303126918296046,0.1909809999999999,-0.00545,-2.1626984126984128e-05,0.850546561854344
2021-06-01,4071.75,0.008778263552374573,0.13935061381539324,0.187726,-0.00545,-2.1626984126984128e-05,0.8980800532792728
2021-06-02,4088.5,0.008824656748810089,0.1400870829771557,0.178481,-0.00545,-2.1626984126984128e-05,0.9065413071905368
2021-06-03,4079.24,0.008387028455605213,0.13313994919412112,0.182446,-0.00545,-2.1626984126984128e-05,0.8596244581688097
2021-06-04,4089.38,0.008044633976959375,0.1277046053494501,0.17376,-0.00545,-2.1626984126984128e-05,0.8265733218624973
2021-06-07,4097.65,0.007713613251641133,0.12244981424144837,0.17711,-0.0054,-2.1428571428571428e-05,0.7941586550728061
2021-06-08,4096.01,0.007454950910471938,0.11834367687181978,0.177247,-0.0054,-2.1428571428571428e-05,0.767214927186842
2021-06-09,4096.85,0.007266430916969774,0.11535101475199834,0.1723219999999999,-0.0054,-2.1428571428571428e-05,0.7479626350150284
2021-06-10,4096.07,0.007116583074593406,0.11297225399943349,0.166565,-0.00545,-2.1626984126984128e-05,0.732393529976207
2021-06-11,4126.7,0.007018499399551776,0.11141522392842093,0.151511,-0.00545,-2.1626984126984128e-05,0.7276982232810951
2021-06-14,4132.67,0.007549686723617225,0.11984756128282324,0.1604949999999999,-0.00546,-2.1666666666666664e-05,0.7839187671306718
2021-06-15,4143.52,0.007321602605728573,0.11622683815920178,0.164055,-0.0053499999999999,-2.1230158730158332e-05,0.7622298883798067
2021-06-16,4151.76,0.007198707248884207,0.11427593485023338,0.161772,-0.0053499999999999,-2.1230158730158332e-05,0.750923053018596
2021-06-17,4158.14,0.007084133247374552,0.11245712896198486,0.170804,-0.0053499999999999,-2.1230158730158332e-05,0.7401042152541777
2021-06-18,4083.37,0.006990166424078501,0.11096545188639226,0.207634,-0.0053,-2.1031746031746032e-05,0.7171547680068215
2021-06-21,4112.33,0.010929648974335938,0.1735027986199504,0.194847,-0.0053,-2.1031746031746032e-05,1.129374545250812
2021-06-22,4123.13,0.010253974527827852,0.16277679930374073,0.175733,-0.0053,-2.1031746031746032e-05,1.0623282691972236
2021-06-23,4075.94,0.009375429876142717,0.14883033531959236,0.18549,-0.0053,-2.1031746031746032e-05,0.9601782385832394
2021-06-24,4122.43,0.01026468590658263,0.1629468371700433,0.173518,-0.0053,-2.1031746031746032e-05,1.0632576208745377
