Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,VIX,SOFR3M,Daily_STIR,Option_Price
2021-03-03,3819.72,0.012138067255173033,0.19268584412498538,0.2667,0.00055,2.182539682539683e-06,1.165190718279291
2021-03-04,3768.47,0.012319366313115162,0.19556387744645637,0.2857,0.00055,2.182539682539683e-06,1.166727108262421
2021-03-05,3841.94,0.012517050199409902,0.19870201185450026,0.2466,0.00055,2.182539682539683e-06,1.2085603252153305
2021-03-08,3821.35,0.013211862712341826,0.2097318185567026,0.2547,0.00055,2.182539682539683e-06,1.2688091861384692
2021-03-09,3875.44,0.012649572137639233,0.2008057324053907,0.2403,0.0005249999999999,2.0833333333329366e-06,1.232004467874276
2021-03-10,3898.81,0.012682248086805849,0.20132444701747784,0.2256,0.00055,2.182539682539683e-06,1.2426361925852234
2021-03-11,3939.34,0.012114853071223041,0.19231733037925947,0.2191,0.0005249999999999,2.0833333333329366e-06,1.1993813646897706
2021-03-12,3943.34,0.01186364998901804,0.18832960507473537,0.2069,0.00055,2.182539682539683e-06,1.1757057462316425
2021-03-15,3968.94,0.01124323196605626,0.17848077428878,0.2003,0.0005249999999999,2.0833333333329366e-06,1.121454976647783
2021-03-16,3962.71,0.010815182267900285,0.17168569598819816,0.1979,0.0005249999999999,2.0833333333329366e-06,1.077066514283615
2021-03-17,3974.12,0.010298595690395792,0.16348513829993286,0.1923,0.00025,9.92063492063492e-07,1.0285657890258335
2021-03-18,3915.46,0.009813281717779945,0.1557810178239748,0.2158,0.0002249999999999,8.92857142856746e-07,0.9656282564571939
2021-03-23,3910.52,0.010581125748536388,0.16797016393037667,0.203,0.00015,5.952380952380952e-07,1.039867734223435
2021-03-24,3889.14,0.010075474726170326,0.15994320279817972,0.212,0.00015,5.952380952380952e-07,0.984761153269119
2021-03-25,3909.52,0.009791537906582803,0.15543584552208053,0.1981,0.00015,5.952380952380952e-07,0.9620246966983359
2021-03-26,3974.54,0.00942595007485549,0.14963231861146975,0.1886,0.0001749999999999,6.944444444440476e-07,0.9415086661510941
2021-03-29,3971.09,0.010259617369923797,0.1628663766449816,0.2073999999999999,0.0001749999999999,6.944444444440476e-07,1.0238892946947544
2021-03-30,3958.55,0.009770825170686106,0.155107041033154,0.1961,0.0001749999999999,6.944444444440476e-07,0.9720298510151224
2021-03-31,3972.89,0.009389417116888862,0.1490523758828461,0.1939999999999999,0.0001749999999999,6.944444444440476e-07,0.937470256844108
2021-04-01,4019.87,0.008994763519278371,0.1427874442430802,0.1732999999999999,0.0001749999999999,6.944444444440476e-07,0.9086867482033085
2021-04-05,4077.91,0.00925604955277955,0.14693523143727188,0.1791,0.000125,4.96031746031746e-07,0.9485821192083677
2021-04-06,4073.94,0.009806620914653567,0.15567528085234866,0.1812,0.00015,5.952380952380952e-07,1.0040281405979385
2021-04-07,4079.95,0.009354516294180486,0.14849834249821858,0.1716,0.0001749999999999,6.944444444440476e-07,0.9591543716983324
2021-04-08,4097.17,0.00892173891478069,0.14162821458454194,0.1694999999999999,0.0001999999999999,7.936507936503968e-07,0.9186420759074281
2021-04-09,4128.8,0.008587001030910733,0.13631441541387038,0.1669,0.0001999999999999,7.936507936503968e-07,0.891001262928512
2021-04-12,4127.99,0.008493441188303237,0.1348291989564197,0.1691,0.0001999999999999,7.936507936503968e-07,0.8811205170964058
2021-04-13,4141.59,0.008132564262946812,0.1291004553660514,0.1664999999999999,0.0001999999999999,7.936507936503968e-07,0.846462539931963
2021-04-14,4124.66,0.007832931650574481,0.12434393510392057,0.1699,0.0001999999999999,7.936507936503968e-07,0.8119434009681754
2021-04-15,4170.42,0.007679453879698591,0.12190755102283563,0.1657,0.0001999999999999,7.936507936503968e-07,0.8048657839253792
2021-04-16,4185.47,0.008052849612872686,0.12783502452638335,0.1625,0.0002249999999999,8.92857142856746e-07,0.8470468150071611
2021-04-19,4163.26,0.007770645045248187,0.12335516589769774,0.1729,0.0001749999999999,6.944444444440476e-07,0.8130241760250101
2021-04-20,4134.94,0.007712077413295121,0.1224254335635431,0.1868,0.0001749999999999,6.944444444440476e-07,0.8014076255681175
2021-04-21,4173.42,0.007794705930181411,0.12373712060484245,0.175,0.00015,5.952380952380952e-07,0.8175310140932197
2021-04-22,4134.98,0.007944848556764689,0.12612056091161877,0.1871,0.00015,5.952380952380952e-07,0.8256032535859958
2021-04-23,4180.17,0.008262774045434355,0.1311674715824305,0.1732999999999999,0.00015,5.952380952380952e-07,0.8680246949475077
2021-04-26,4187.62,0.008526463991663845,0.13535341970813783,0.1764,0.00015,5.952380952380952e-07,0.8973221970250052
2021-04-27,4186.72,0.008161887254851523,0.12956594343170874,0.1755999999999999,0.00015,5.952380952380952e-07,0.8587698706205629
2021-04-28,4183.18,0.00782834724050103,0.12427115985014682,0.1728,0.000125,4.96031746031746e-07,0.8229787035365916
2021-04-29,4211.47,0.007534049996481302,0.11959933593489948,0.1761,0.0001749999999999,6.944444444440476e-07,0.7973980338783804
2021-04-30,4181.17,0.007482525318433352,0.11878140702791422,0.1861,0.0001749999999999,6.944444444440476e-07,0.786246986191145
2021-05-03,4192.66,0.007636024852569454,0.12121813659004459,0.1830999999999999,0.0001749999999999,6.944444444440476e-07,0.8045812123727956
2021-05-04,4164.66,0.007363889437130259,0.11689812079693244,0.1948,0.00015,5.952380952380952e-07,0.7707248707392864
2021-05-05,4167.59,0.007479862513944877,0.11873913631711527,0.1914999999999999,0.00015,5.952380952380952e-07,0.7834136278484038
2021-05-06,4201.62,0.007196296586960235,0.1142376667785581,0.1839,0.00015,5.952380952380952e-07,0.759868520271084
2021-05-07,4232.6,0.007310820285235192,0.11605567412771169,0.1669,0.00015,5.952380952380952e-07,0.7776531196755059
2021-05-10,4188.43,0.007336540140995053,0.11646396418029395,0.1966,0.0001749999999999,6.944444444440476e-07,0.7722458732828272
2021-05-11,4152.1,0.007921001985591576,0.12574200832994484,0.2184,0.0001749999999999,6.944444444440476e-07,0.8265339998320087
2021-05-12,4063.04,0.008177838812053449,0.12981916655199183,0.2759,0.000125,4.96031746031746e-07,0.8350289146039813
2021-05-13,4112.5,0.010588004194961025,0.1680793558822531,0.2312999999999999,0.0001,3.9682539682539683e-07,1.094286616714271
2021-05-14,4173.85,0.0106720861920104,0.169414116205835,0.1881,0.0001,3.9682539682539683e-07,1.1194307262644543
2021-05-17,4163.29,0.011058987511375832,0.17555598424361726,0.1972,0.0001,3.9682539682539683e-07,1.1570790960422528
2021-05-18,4127.83,0.010550343431227101,0.16748150979210477,0.2134,0.0001,3.9682539682539683e-07,1.0944589490345606
2021-05-19,4115.68,0.010455492455243447,0.16597579722771771,0.2218,0.000125,4.96031746031746e-07,1.0814277440449587
2021-05-20,4159.12,0.010009013160818425,0.15888815815618854,0.2067,0.0001,3.9682539682539683e-07,1.0461738458188847
2021-05-21,4155.86,0.010002490256462115,0.1587846102596726,0.2014999999999999,0.000125,4.96031746031746e-07,1.0446733939020305
2021-05-24,4197.05,0.009531856427406723,0.1513135298381447,0.184,0.0001,3.9682539682539683e-07,1.0053860414463998
2021-05-25,4188.13,0.009521242395006868,0.15114503729731912,0.1884,0.0001,3.9682539682539683e-07,1.002132145145879
2021-05-26,4195.99,0.009121593557352415,0.14480080868018086,0.1736,0.0001,3.9682539682539683e-07,0.9618701385766144
2021-05-27,4200.88,0.008710778961136296,0.13827932914092125,0.1674,0.0001,3.9682539682539683e-07,0.9196204516379112
2021-05-28,4204.11,0.008326682761557716,0.13218199099926153,0.1676,0.0001,3.9682539682539683e-07,0.8797464311674048
2021-06-01,4202.04,0.007972731895951523,0.12656319519888135,0.179,0.0001,3.9682539682539683e-07,0.841935534086133
2021-06-02,4208.12,0.0076591955666544705,0.121585960273057,0.1748,0.0001,3.9682539682539683e-07,0.8099959397472958
2021-06-03,4192.85,0.007362842539618721,0.11688150181415023,0.1804,0.0001,3.9682539682539683e-07,0.7758298369426484
2021-06-04,4229.89,0.0072287331422113245,0.11475258113005002,0.1642,0.0001,3.9682539682539683e-07,0.7684275723836436
2021-06-07,4226.52,0.007407533213348824,0.11759094426583291,0.1642,0.0001,3.9682539682539683e-07,0.7868069071387254
2021-06-08,4227.26,0.007148680529676793,0.11348178530264573,0.1707,7.499999999993178e-05,2.976190476187769e-07,0.7594445473700944
2021-06-09,4219.55,0.006896747575061056,0.10948247363279595,0.1789,0.0001,3.9682539682539683e-07,0.7313448926888668
2021-06-10,4239.18,0.006716801448369554,0.10662591742910574,0.161,0.0001,3.9682539682539683e-07,0.715576691239221
2021-06-11,4247.44,0.006610677786784946,0.10494125652847103,0.1565,0.0001,3.9682539682539683e-07,0.705643089005207
2021-06-14,4255.15,0.006413344355078589,0.10180868541454721,0.1639,0.000125,4.96031746031746e-07,0.6858227344923762
2021-06-15,4246.59,0.006232295580310238,0.0989346252152872,0.1702,0.000125,4.96031746031746e-07,0.6651213619766168
2021-06-16,4223.7,0.006127176745730819,0.09726591544885071,0.1815,0.0005249999999999,2.0833333333329366e-06,0.650391596555437
2021-06-17,4221.86,0.006283372163751721,0.09974544084091722,0.1775,0.0004749999999999,1.884920634920238e-06,0.6666788663756051
2021-06-22,4246.44,0.006120040738288359,0.09715263484257078,0.1666,0.0004,1.5873015873015873e-06,0.6531275291131351
2021-06-23,4241.84,0.006162898229783377,0.09783297642844209,0.1632,0.00045,1.7857142857142857e-06,0.6569903724480355
2021-06-24,4266.49,0.006028438055531393,0.09569848733456314,0.1597,0.00045,1.7857142857142857e-06,0.6463912705253279
2021-06-25,4280.7,0.006082042416464223,0.09654943018386401,0.1562,0.0004999999999999,1.9841269841265876e-06,0.6543124952859216
2021-06-28,4290.61,0.005976864611739424,0.09487978429539082,0.1576,0.00045,1.7857142857142857e-06,0.6444845260607508
2021-06-29,4291.8,0.005848498655955813,0.09284203792052753,0.1602,0.00045,1.7857142857142857e-06,0.6308180773494314
2021-06-30,4297.5,0.0057168032923766545,0.09075143883542341,0.1583,0.000425,1.6865079365079365e-06,0.6174318678849886
2021-07-01,4319.94,0.005597741125057146,0.08886138552372072,0.1548,0.0004749999999999,1.884920634920238e-06,0.6077316608652836
2021-07-02,4352.34,0.005660175746077678,0.08985250440624608,0.1507,0.0004749999999999,1.884920634920238e-06,0.6191187268600515
2021-07-06,4343.54,0.005928661964754928,0.09411459099665474,0.1644,0.00045,1.7857142857142857e-06,0.647173361833211
2021-07-07,4358.13,0.005856514604050479,0.09296928715161286,0.162,0.00045,1.7857142857142857e-06,0.6414453447418964
2021-07-08,4320.82,0.005776479305243464,0.09169876617111224,0.19,0.0004749999999999,1.884920634920238e-06,0.6272640188199148
2021-07-09,4369.55,0.006388375991598943,0.10141232493207875,0.1618,0.0004999999999999,1.9841269841265876e-06,0.7015322201846175
2021-07-12,4384.63,0.007017058284914752,0.11139234694277912,0.1617,0.0004999999999999,1.9841269841265876e-06,0.7732279074598409
2021-07-13,4369.21,0.006823658119529625,0.10832221449601226,0.1712,0.0004999999999999,1.9841269841265876e-06,0.7492727512253623
2021-07-14,4374.3,0.006739750374962943,0.10699022034483764,0.1632999999999999,0.0004999999999999,1.9841269841265876e-06,0.740921608350618
2021-07-15,4360.03,0.00652185641173806,0.10353126091158588,0.1701,0.00045,1.7857142857142857e-06,0.7146277714896314
2021-07-16,4327.16,0.006454745767753816,0.10246591246573966,0.1845,0.00045,1.7857142857142857e-06,0.701942231542489
2021-07-19,4258.49,0.006802515328706929,0.10798658309678,0.225,0.0005249999999999,2.0833333333329366e-06,0.728023590450448
2021-07-20,4323.06,0.008461776578484381,0.1343265388587642,0.1973,0.0005249999999999,2.0833333333329366e-06,0.9193291856790893
2021-07-21,4358.69,0.009260888135995255,0.14701204156459177,0.1791,0.0004749999999999,1.884920634920238e-06,1.0144377144297323
2021-07-22,4367.48,0.009135612288908182,0.14502334914453965,0.1769,0.0004749999999999,1.884920634920238e-06,1.0027333219791217
2021-07-23,4411.79,0.008725474554088225,0.13851261444683788,0.172,0.0004999999999999,1.9841269841265876e-06,0.9674342830726346
2021-07-26,4422.3,0.008838681252989693,0.140309715079077,0.1757999999999999,0.0005249999999999,2.0833333333329366e-06,0.9823212594628785
2021-07-27,4401.46,0.008457933002372528,0.13426552397954153,0.1936,0.0004749999999999,1.884920634920238e-06,0.9355746161386378
2021-07-28,4400.64,0.008282036846451148,0.13147325906870025,0.1830999999999999,0.0004749999999999,1.884920634920238e-06,0.9159475237247534
2021-07-29,4419.15,0.007938245123541545,0.1260157346589728,0.177,0.00045,1.7857142857142857e-06,0.8816186137019031
2021-07-30,4395.26,0.007689929885368871,0.12207385245725681,0.1823999999999999,0.00045,1.7857142857142857e-06,0.8494243422710497
2021-08-02,4387.16,0.007648674076575694,0.12141893679603534,0.1946,0.0004749999999999,1.884920634920238e-06,0.8433111998974709
2021-08-03,4423.15,0.007399339610292958,0.11746087484966851,0.1804,0.0004749999999999,1.884920634920238e-06,0.8225137235644979
2021-08-04,4402.66,0.007490747544138495,0.11891193081454972,0.1797,0.0004749999999999,1.884920634920238e-06,0.828817144817549
2021-08-05,4429.1,0.007411417387716158,0.11765260362238157,0.1728,0.0004999999999999,1.9841269841265876e-06,0.8249653865218534
2021-08-06,4436.52,0.0073173192190467045,0.11615884150362567,0.1614999999999999,0.0004999999999999,1.9841269841265876e-06,0.8158560389383638
2021-08-09,4432.35,0.007052575440710595,0.11195616431185194,0.1672,0.0004999999999999,1.9841269841265876e-06,0.7855995464810803
2021-08-10,4436.75,0.006829031285093479,0.10840751085502308,0.1679,0.0005249999999999,2.0833333333329366e-06,0.7614551193132684
2021-08-11,4447.7,0.006602445721886616,0.10481057654948588,0.1606,0.0005249999999999,2.0833333333329366e-06,0.7380077720645204
2021-08-12,4460.83,0.006416963291732598,0.10186613425292923,0.1559,0.0004749999999999,1.884920634920238e-06,0.719391149250896
2021-08-13,4468.0,0.0062636285830006576,0.0994320212129738,0.1545,0.0004749999999999,1.884920634920238e-06,0.7033302084646493
2021-08-16,4479.71,0.006093849154075469,0.09673685633295011,0.1612,0.0004999999999999,1.9841269841265876e-06,0.6860607202256688
2021-08-17,4448.08,0.005962133445661002,0.09464593428359784,0.1791,0.0004999999999999,1.9841269841265876e-06,0.6664928329255417
2021-08-18,4400.27,0.006332866847089221,0.10053114458090273,0.2157,0.0004749999999999,1.884920634920238e-06,0.7003250787470279
2021-08-19,4405.8,0.00716903619288622,0.11380492143838931,0.2167,0.0004999999999999,1.9841269841265876e-06,0.7937885519709198
2021-08-20,4441.67,0.006913453078880565,0.10974766528459072,0.1856,0.0004749999999999,1.884920634920238e-06,0.7717212292536715
2021-08-23,4479.53,0.007064111756197429,0.11213929764279681,0.1714999999999999,0.0004999999999999,1.9841269841265876e-06,0.7952605358859728
2021-08-24,4486.23,0.007233306518131866,0.1148251812220766,0.1722,0.0004999999999999,1.9841269841265876e-06,0.8155256022832873
2021-08-25,4496.19,0.006973965664292109,0.11070827279772172,0.1679,0.0004999999999999,1.9841269841265876e-06,0.7880322759424416
2021-08-26,4470.0,0.006748446603998884,0.10712826870107658,0.1884,0.0004749999999999,1.884920634920238e-06,0.7581073490064227
2021-08-27,4509.37,0.00686183305311405,0.10892822277949704,0.1639,0.0004749999999999,1.884920634920238e-06,0.7776339772362917
2021-08-30,4528.79,0.007090865842913622,0.11256400560283103,0.1619,0.0004749999999999,1.884920634920238e-06,0.8070498412234883
2021-08-31,4522.68,0.006927924473411959,0.10997739155091693,0.1648,0.0004749999999999,1.884920634920238e-06,0.787441182535531
2021-09-01,4524.09,0.006727877692530025,0.10680174735416116,0.1611,0.0004749999999999,1.884920634920238e-06,0.7649423762009064
2021-09-02,4536.95,0.006512326064017092,0.10337997133171996,0.1641,0.0004999999999999,1.9841269841265876e-06,0.7425408782978593
2021-09-03,4535.43,0.006346108890517407,0.1007413555034705,0.1641,0.0004999999999999,1.9841269841265876e-06,0.723346691169354
2021-09-07,4520.03,0.0061747542535391985,0.09802118497081795,0.1814,0.0004999999999999,1.9841269841265876e-06,0.7014259095135458
2021-09-08,4514.07,0.006156057726308506,0.0977243868022202,0.1796,0.0004999999999999,1.9841269841265876e-06,0.6983800346661155
2021-09-09,4493.28,0.006030245566658898,0.09572718068417528,0.188,0.0004999999999999,1.9841269841265876e-06,0.6809567881637122
2021-09-10,4458.58,0.00612551209819399,0.09723948998843257,0.2095,0.0004749999999999,1.884920634920238e-06,0.6863716034781646
2021-09-13,4468.73,0.006553159470988695,0.10402818157190208,0.1937,0.0004749999999999,1.884920634920238e-06,0.735960499074281
2021-09-14,4443.05,0.00636774597775138,0.10108483361497193,0.1946,0.0004999999999999,1.9841269841265876e-06,0.7110291493249861
2021-09-15,4480.7,0.006525796952341456,0.1035938150543923,0.1818,0.000575,2.281746031746032e-06,0.7348542380268555
2021-09-16,4473.75,0.0067681200486738894,0.10744057495332891,0.1869,0.0006,2.3809523809523808e-06,0.7609596291868002
2021-09-21,4354.19,0.0065902014106623275,0.1046162041346374,0.2435999999999999,0.000575,2.281746031746032e-06,0.7211535168726186
2021-09-22,4395.64,0.01089675700514943,0.17298065479635819,0.2087,0.000575,2.281746031746032e-06,1.203750132323421
2021-09-23,4448.98,0.010700731421094695,0.16986884512026812,0.1863,0.0006,2.3809523809523808e-06,1.1964411223984825
2021-09-24,4455.48,0.010766611974418187,0.17091466648224385,0.1775,0.000575,2.281746031746032e-06,1.2055649464432463
2021-09-27,4443.11,0.010227366108561514,0.16235440374278512,0.1876,0.000575,2.281746031746032e-06,1.1420057845307383
2021-09-28,4352.63,0.00979307353661525,0.15546022289311048,0.2325,0.000575,2.281746031746032e-06,1.0712443448073827
2021-09-29,4359.46,0.011523054034425922,0.182922811914303,0.2256,0.000575,2.281746031746032e-06,1.2624577975116154
2021-09-30,4307.54,0.010929374141495383,0.17349843578386107,0.2314,0.0005249999999999,2.0833333333329366e-06,1.1831530653726077
2021-10-01,4357.04,0.011139669438291847,0.17683677012712085,0.2115,0.000575,2.281746031746032e-06,1.2197776133471052
2021-10-04,4300.46,0.01108913863695436,0.176034618523794,0.2296,0.00055,2.182539682539683e-06,1.1984757717227694
2021-10-05,4345.72,0.011406128100566348,0.1810666702574645,0.213,0.00055,2.182539682539683e-06,1.2457082213782087
2021-10-06,4363.55,0.011239261996050085,0.17841775296868764,0.21,0.00055,2.182539682539683e-06,1.2325206225673355
2021-10-07,4399.76,0.010713332346076066,0.17006887860300865,0.1954,0.0005249999999999,2.0833333333329366e-06,1.1845953344832196
2021-10-08,4391.34,0.010443769844350402,0.16578970654888148,0.1877,0.0005249999999999,2.0833333333329366e-06,1.152579741239606
2021-10-11,4361.19,0.009964458763311887,0.15818087902248884,0.2,0.0005249999999999,2.0833333333329366e-06,1.0921333700739524
2021-10-12,4350.65,0.009792458826653028,0.15545046467497964,0.1985,0.00055,2.182539682539683e-06,1.0706889723423956
2021-10-13,4363.8,0.009380548237831625,0.14891158679248595,0.1864,0.00055,2.182539682539683e-06,1.0287523112724557
2021-10-14,4438.26,0.008970083074403194,0.14239565432676327,0.1686,0.0004999999999999,1.9841269841265876e-06,1.0005218505461926
2021-10-15,4471.37,0.009961340259238964,0.1581313743050519,0.163,0.0005249999999999,2.0833333333329366e-06,1.1193743247281418
2021-10-18,4486.46,0.0097069206928527,0.1540925888970902,0.1631,0.0005249999999999,2.0833333333329366e-06,1.0944663849104472
2021-10-19,4519.63,0.009279553622274278,0.14730834697335807,0.157,0.0004749999999999,1.884920634920238e-06,1.0540148284817406
2021-10-20,4536.19,0.0090880851527363,0.14426887924751225,0.1549,0.00045,1.7857142857142857e-06,1.0360486511744966
2021-10-21,4549.78,0.008719473306064643,0.13841734758787938,0.1501,0.0004749999999999,1.884920634920238e-06,0.9970061798899224
2021-10-22,4544.9,0.008361893308091211,0.1327409410971873,0.1543,0.00045,1.7857142857142857e-06,0.9550938865149874
2021-10-25,4566.48,0.008027771088895606,0.1274369153002318,0.1524,0.0004749999999999,1.884920634920238e-06,0.9212858057207995
2021-10-26,4574.79,0.0077964641329900585,0.12376503120915903,0.1598,0.0004749999999999,1.884920634920238e-06,0.8963692044117124
2021-10-27,4551.68,0.007492516014461542,0.1189400044106044,0.1698,0.0004749999999999,1.884920634920238e-06,0.8570730071805883
2021-10-28,4596.42,0.007445241175106604,0.11818953960138222,0.1653,0.00045,1.7857142857142857e-06,0.8600357214231735
2021-10-29,4605.38,0.007702887255241569,0.12227954432722864,0.1626,0.00045,1.7857142857142857e-06,0.891531618697627
2021-11-01,4613.67,0.0074086819893109685,0.1176091805188807,0.1641,0.0004999999999999,1.9841269841265876e-06,0.8590262866869125
2021-11-02,4630.65,0.007137593266025617,0.11330578044859842,0.1603,0.0004749999999999,1.884920634920238e-06,0.8306395352510663
2021-11-03,4660.57,0.006941769731431295,0.11019717820825704,0.151,0.00045,1.7857142857142857e-06,0.8130698358654627
2021-11-04,4680.06,0.006935309189363789,0.1100946202823853,0.1543999999999999,0.00045,1.7857142857142857e-06,0.8157101520228025
2021-11-05,4697.53,0.006781714291666427,0.10765637687065152,0.1648,0.000425,1.6865079365079365e-06,0.8006217225452019
2021-11-08,4701.7,0.00662261113067209,0.1051306924898798,0.1722,0.0004749999999999,1.884920634920238e-06,0.782534906399178
2021-11-09,4685.25,0.006414561528322656,0.1018280074407849,0.1778,0.00045,1.7857142857142857e-06,0.7552992974901827
2021-11-10,4646.71,0.0063751563750019495,0.10120247002441915,0.1873,0.0004999999999999,1.9841269841265876e-06,0.7444865793654571
2021-11-11,4649.27,0.006825465776987857,0.10835091016855271,0.1766,0.0004999999999999,1.9841269841265876e-06,0.7975112518938658
2021-11-12,4682.85,0.006599623261004346,0.10476577137200771,0.1629,0.0004749999999999,1.884920634920238e-06,0.7766922560026615
2021-11-15,4682.8,0.00670270991053031,0.10640222120082717,0.1649,0.0004749999999999,1.884920634920238e-06,0.7888155556856873
2021-11-16,4700.9,0.006492846060488133,0.10307073586246224,0.1637,0.0004749999999999,1.884920634920238e-06,0.7670715295103037
2021-11-17,4688.67,0.006368870597728265,0.10110268640364169,0.1711,0.0004749999999999,1.884920634920238e-06,0.7504677446072492
2021-11-18,4704.54,0.006279219965778469,0.09967952674152804,0.1759,0.0004749999999999,1.884920634920238e-06,0.7424085180032307
2021-11-19,4697.96,0.006155888240986215,0.09772169630613826,0.1791,0.0004999999999999,1.9841269841265876e-06,0.7268099830671417
2021-11-22,4682.94,0.006033010296929473,0.09577106941660397,0.1917,0.0004999999999999,1.9841269841265876e-06,0.7100251425081296
2021-11-23,4690.7,0.006017447542900867,0.09552401835535422,0.1938,0.0004999999999999,1.9841269841265876e-06,0.7093671416773759
2021-11-24,4701.46,0.005872166965235219,0.09321776068236756,0.1858,0.0004749999999999,1.884920634920238e-06,0.6938281858720075
2021-11-26,4594.62,0.0057538726341239774,0.0913398963925931,0.2862,0.0004749999999999,1.884920634920238e-06,0.6644019016848688
2021-11-29,4655.27,0.009403837785790804,0.14928129690476855,0.2296,0.0004999999999999,1.9841269841265876e-06,1.100188308511406
2021-11-30,4567.0,0.00976977266965341,0.1550903330972311,0.2719,0.0004999999999999,1.9841269841265876e-06,1.1213268472442905
2021-12-01,4513.04,0.011245327084235633,0.17851403325879947,0.3112,0.0004999999999999,1.9841269841265876e-06,1.275431412990656
2021-12-02,4577.1,0.011402339560706399,0.18100652905165562,0.2794999999999999,0.0004999999999999,1.9841269841265876e-06,1.3115961159978724
2021-12-03,4538.43,0.011599339059167461,0.18413379913965017,0.3067,0.0004999999999999,1.9841269841265876e-06,1.3229838235533862
2021-12-06,4591.67,0.01138570938492821,0.18074253319544537,0.2718,0.0004999999999999,1.9841269841265876e-06,1.3138522288240893
2021-12-07,4686.75,0.011329301693964214,0.17984708886151266,0.2189,0.0004999999999999,1.9841269841265876e-06,1.334414398827903
2021-12-08,4701.21,0.012415961279124966,0.19709727499423244,0.1989999999999999,0.0004749999999999,1.884920634920238e-06,1.466915133236398
2021-12-09,4667.45,0.011777610380645676,0.18696376863480738,0.2158,0.0004749999999999,1.884920634920238e-06,1.3815039431647165
2021-12-10,4712.02,0.011449191300146907,0.1817502773579579,0.1869,0.0004749999999999,1.884920634920238e-06,1.3558054220488884
2021-12-13,4668.97,0.011199089738176037,0.17778003814505552,0.2030999999999999,0.0004749999999999,1.884920634920238e-06,1.3140726123542663
2021-12-14,4634.09,0.011088077068661798,0.17601776664958307,0.2189,0.0004999999999999,1.9841269841265876e-06,1.291328156021791
2021-12-15,4709.85,0.010848356559091008,0.17221232153466712,0.1929,0.0006499999999999,2.5793650793646827e-06,1.2840707821142132
2021-12-16,4668.67,0.011391833595593114,0.18083975202582078,0.2057,0.0006,2.3809523809523808e-06,1.3366070892648168
2021-12-21,4649.23,0.011224933904425855,0.17819030156548848,0.2101,0.0006,2.3809523809523808e-06,1.3115410290283762
2021-12-22,4696.56,0.01076740216148746,0.1709272103130909,0.1863,0.000575,2.281746031746032e-06,1.2708897012298621
2021-12-23,4725.79,0.01064014817259478,0.1689071158653849,0.1796,0.000575,2.281746031746032e-06,1.263686171885638
2021-12-27,4791.19,0.01024992629003526,0.16271253552105722,0.1767999999999999,0.00055,2.182539682539683e-06,1.234187725722677
2021-12-28,4786.35,0.010567366318479052,0.16775173974969448,0.1754,0.00055,2.182539682539683e-06,1.2711244804372654
2021-12-29,4793.06,0.010057825777621428,0.15966303442560678,0.1694999999999999,0.000575,2.281746031746032e-06,1.2115310217777733
2021-12-30,4778.73,0.009570952309411115,0.15193415772456678,0.1732999999999999,0.000575,2.281746031746032e-06,1.1494381488478211
2021-12-31,4766.18,0.009199304954193806,0.1460344388606475,0.1722,0.000575,2.281746031746032e-06,1.101903969974046
2022-01-03,4796.56,0.008844350599203703,0.14039971316014857,0.166,0.0006,2.3809523809523808e-06,1.0661415026338545
2022-01-04,4793.54,0.00862741746524671,0.13695600641866817,0.1691,0.0006,2.3809523809523808e-06,1.0393370751176008
2022-01-05,4700.58,0.008262284159174935,0.13115969487915172,0.1973,0.0006,2.3809523809523808e-06,0.9760481553344107
2022-01-06,4696.05,0.010213386110325719,0.1621324781508189,0.1961,0.000625,2.48015873015873e-06,1.205370545572805
2022-01-07,4677.03,0.009729833048132089,0.15445631126121034,0.1876,0.000625,2.48015873015873e-06,1.143652465573723
2022-01-10,4670.29,0.009394358312480804,0.14913081493113972,0.1939999999999999,0.0006749999999999,2.6785714285710317e-06,1.1026318487806748
2022-01-11,4713.07,0.00898511460578075,0.14263427248986016,0.1841,0.0006,2.3809523809523808e-06,1.0642566793862898
2022-01-12,4726.35,0.008969763648641816,0.14239058360000154,0.1762,0.000575,2.281746031746032e-06,1.0654311468847482
2022-01-13,4659.03,0.008587427989738371,0.13632119317513836,0.2030999999999999,0.000575,2.281746031746032e-06,1.00548944029606
2022-01-14,4662.85,0.00951263903958591,0.1510084632640118,0.1919,0.000575,2.281746031746032e-06,1.1147320140717056
2022-01-18,4577.11,0.009065422516762565,0.14390912105447412,0.2279,0.0006,2.3809523809523808e-06,1.0427932060129024
2022-01-19,4532.76,0.01060576357988705,0.1683612773779635,0.2385,0.0006,2.3809523809523808e-06,1.2081535915112909
2022-01-20,4482.73,0.010616512392421899,0.16853190948710228,0.2559,0.00055,2.182539682539683e-06,1.1960278348910833
2022-01-21,4397.94,0.010769229145420509,0.17095621278390788,0.2885,0.0005249999999999,2.0833333333329366e-06,1.190283289101444
2022-01-24,4410.13,0.012013856082776837,0.19071405289168875,0.299,0.0005249999999999,2.0833333333329366e-06,1.3315256775254056
2022-01-25,4356.45,0.011398987225058211,0.1809533123730377,0.3116,0.00055,2.182539682539683e-06,1.2480021976712123
2022-01-26,4349.93,0.011576141720676867,0.18376555280730197,0.3196,0.0005249999999999,2.0833333333329366e-06,1.2654997333820575
