Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,NIFVIX,IN003M,Daily_STIR,Option_Price
2021-06-18,13386.55,0.006975557982911497,0.11073355007217099,0.147975,0.0378,0.00015000000000000001,2.3506846601476354
2021-06-21,13456.1,0.006824007332083051,0.10832775807343867,0.1506,0.0378,0.00015000000000000001,2.311648571771002
2021-06-22,13491.1,0.006665566850380804,0.10581259340030212,0.147375,0.0378,0.00015000000000000001,2.263942927158496
2021-06-23,13423.35,0.006420956168283639,0.10192951920314826,0.15365,0.0378,0.00015000000000000001,2.1700563922231595
2021-06-24,13468.25,0.0065046215110947355,0.10325766534574701,0.150975,0.0378,0.00015000000000000001,2.205633272466912
2021-06-25,13539.4,0.006293296740830819,0.09990298861782992,0.133675,0.038,0.0001507936507936508,2.1454015366907697
2021-06-28,13533.05,0.006194450748870726,0.09833385714089855,0.134025,0.0381,0.0001511904761904762,2.110788623418557
2021-06-29,13481.95,0.006005290488748635,0.09533103110358251,0.130025,0.0381,0.0001511904761904762,2.0387281928096854
2021-06-30,13473.55,0.006027195067111925,0.09567875550512046,0.13045,0.0381,0.0001511904761904762,2.0448749143870373
2021-07-01,13454.1,0.005858556115272178,0.09300169513756104,0.1284,0.0381,0.0001511904761904762,1.9849037272142596
2021-07-02,13494.45,0.00574003866327791,0.09112028891357384,0.1209,0.0381,0.0001511904761904762,1.9506639806559178
2021-07-05,13585.75,0.005589338247007858,0.08872799397002701,0.120675,0.0381,0.0001511904761904762,1.9124090995755978
2021-07-06,13574.15,0.005690959982793428,0.090341189014151,0.12275,0.0381,0.0001511904761904762,1.9454425801040998
2021-07-07,13631.0,0.005563384078079777,0.08831598431121264,0.122125,0.0381,0.0001511904761904762,1.9098878904578669
2021-07-08,13532.7,0.005478777807273766,0.0869729013997569,0.1356,0.0381,0.0001511904761904762,1.8673410074079584
2021-07-09,13527.95,0.005977962511206384,0.09489721290911558,0.129425,0.038,0.0001507936507936508,2.0363829044317754
2021-07-12,13549.0,0.005805457691492829,0.09215878379158299,0.129925,0.038,0.0001507936507936508,1.9808138073585724
2021-07-13,13628.85,0.00562449271981122,0.0892860539250827,0.126225,0.038,0.0001507936507936508,1.930505981834358
2021-07-14,13661.1,0.005645494316230666,0.08961944393264988,0.1259,0.038,0.0001507936507936508,1.9422843407073742
2021-07-15,13720.35,0.005488520720370581,0.08712756535035382,0.1227,0.038,0.0001507936507936508,1.8965829219396255
2021-07-16,13742.35,0.005419918125612885,0.08603853292021818,0.11705,0.038,0.0001507936507936508,1.8759315309298472
2021-07-19,13619.85,0.005275294569993032,0.08374270514886588,0.1268,0.038,0.0001507936507936508,1.8097076577805637
2021-07-20,13495.6,0.006086700527299543,0.0966233754009618,0.13205,0.038,0.0001507936507936508,2.0683925141647705
2021-07-22,13670.2,0.006752670693139544,0.10719532403736831,0.11885,0.038,0.0001507936507936508,2.323943385675193
2021-07-23,13687.0,0.007440884125351934,0.11812037358077747,0.117625,0.038,0.0001507936507936508,2.5635225174673906
2021-07-26,13675.1,0.007120046569402046,0.11302723527501843,0.1245,0.0379,0.00015039682539682542,2.451021137769203
2021-07-27,13610.3,0.006860697809541746,0.10891020134647825,0.132325,0.0379,0.00015039682539682542,2.350699216177418
2021-07-28,13579.15,0.006862591287672568,0.10894025937996081,0.136925,0.0379,0.00015039682539682542,2.3459653155559863
2021-07-29,13643.75,0.006688072566588786,0.10616986056928442,0.12945,0.0379,0.00015039682539682542,2.2972866672180317
2021-07-30,13664.25,0.006518971465446567,0.10348546380898746,0.128025,0.0379,0.00015039682539682542,2.2426697733053516
2021-08-02,13783.7,0.0062746529796897065,0.0996070280849363,0.12805,0.0379,0.00015039682539682542,2.1776433606810315
2021-08-03,13939.2,0.0064843688313737415,0.10293616402220067,0.137475,0.0379,0.00015039682539682542,2.275674944396087
2021-08-04,13969.35,0.0069813645850021035,0.11082572702273531,0.132125,0.0379,0.00015039682539682542,2.4550741160319376
2021-08-05,13981.55,0.006702981743408919,0.10640653641399697,0.128725,0.0379,0.00015039682539682542,2.359402879657864
2021-08-06,13954.65,0.00644444978216471,0.1023024687615132,0.126075,0.0379,0.00015039682539682542,2.2641979036425255
2021-08-09,13935.05,0.006291424640676973,0.09987326994921103,0.12605,0.038,0.0001507936507936508,2.207439110537962
2021-08-10,13892.75,0.006128188272387928,0.09728197293672605,0.12705,0.038,0.0001507936507936508,2.1437463525080602
2021-08-11,13876.55,0.006077329212439432,0.09647461038949658,0.127125,0.038,0.0001507936507936508,2.1235104475545086
2021-08-12,13971.95,0.005924455148987654,0.09404780986666471,0.123725,0.038,0.0001507936507936508,2.08443093841106
2021-08-13,14065.3,0.0059917367971134665,0.09511587291910144,0.1299,0.038,0.0001507936507936508,2.122139876899382
2021-08-17,14113.1,0.006033070153279175,0.09577201960669816,0.134125,0.038,0.0001507936507936508,2.144011770556972
2021-08-18,14095.55,0.005867242925200046,0.09313959397009479,0.12905,0.038,0.0001507936507936508,2.082603874846427
2021-08-20,13943.95,0.0057384940263430165,0.09109576856240015,0.14015,0.038,0.0001507936507936508,2.01508830826333
2021-08-23,13930.55,0.006760882691740295,0.10732568547375472,0.13685,0.038,0.0001507936507936508,2.3710779883467694
2021-08-24,14063.25,0.00653629620161628,0.10376048546959665,0.131875,0.0379,0.00015039682539682542,2.3142793322431316
2021-08-25,14093.6,0.006797206380873467,0.10790230616263546,0.134975,0.038,0.0001507936507936508,2.411695585452435
2021-08-26,14106.95,0.006534234678820487,0.10372775980975811,0.135375,0.038,0.0001507936507936508,2.3207509647390907
2021-08-27,14192.5,0.006289591075002825,0.09984416299649324,0.13405,0.038,0.0001507936507936508,2.2475675602809133
2021-08-30,14397.9,0.006245156326068036,0.09913878322498698,0.133175,0.0381,0.0001511904761904762,2.264028714943379
2021-08-31,14555.9,0.007299266813858123,0.11587226845545232,0.1452,0.0381,0.0001511904761904762,2.674471451933641
2021-09-01,14551.35,0.0076178578475592255,0.12092974432610101,0.14185,0.0381,0.0001511904761904762,2.790140865515241
2021-09-02,14684.35,0.007301421453609563,0.11590647230113578,0.1424,0.0381,0.0001511904761904762,2.698867724589036
2021-09-03,14759.3,0.007410199369651013,0.11763326818502502,0.145425,0.0381,0.0001511904761904762,2.752990364906509
2021-09-06,14805.85,0.007190502285341582,0.11414568509193256,0.15105,0.0381,0.0001511904761904762,2.679927063836658
2021-09-07,14784.25,0.006913678709854143,0.10975124706525567,0.14895,0.0381,0.0001511904761904762,2.5731656275211208
2021-09-08,14803.6,0.006694453835086811,0.10627116006625384,0.1441,0.0381,0.0001511904761904762,2.494975482756672
2021-09-09,14836.45,0.0064349879996790085,0.10215226762101387,0.139425,0.0381,0.0001511904761904762,2.4037690088116506
2021-09-13,14852.2,0.006203932607809689,0.0984843769852131,0.14025,0.0381,0.0001511904761904762,2.3200793372479893
2021-09-14,14904.35,0.0059873893582112715,0.0950468594660499,0.13575,0.0381,0.0001511904761904762,2.2471171654742648
2021-09-15,15020.55,0.00582999606245232,0.09254831835440776,0.1373,0.0381,0.0001511904761904762,2.205223592719449
2021-09-16,15104.9,0.006001387671211409,0.09526907579588674,0.144125,0.0381,0.0001511904761904762,2.2826677006687532
2021-09-17,15027.25,0.005956873574227809,0.09456243641315544,0.152325,0.0381,0.0001511904761904762,2.2541224394535675
2021-09-20,14826.75,0.0061162693264527265,0.09709276553571865,0.174925,0.0381,0.0001511904761904762,2.283439503185946
2021-09-21,14946.3,0.007529910170342837,0.11953361823229894,0.1652,0.0381,0.0001511904761904762,2.8328358705275605
2021-09-22,14990.55,0.00750662600646477,0.11916399358965431,0.164925,0.0381,0.0001511904761904762,2.832450985694777
2021-09-23,15205.45,0.007198703670499889,0.11427587804514337,0.166025,0.0382,0.00015158730158730158,2.7554024640703574
2021-09-24,15191.95,0.008013163417540985,0.12720502570640327,0.169225,0.0382,0.00015158730158730158,3.06390746584475
2021-09-27,15189.05,0.007679268611394325,0.12190460997968217,0.180525,0.0383,0.000151984126984127,2.935881697723744
2021-09-28,15095.6,0.007355188002185558,0.11675998979945391,0.18535,0.0383,0.000151984126984127,2.7948732823442697
2021-09-29,15086.95,0.007430584474309005,0.11795687168927545,0.188375,0.0383,0.000151984126984127,2.8218583302905245
2021-09-30,15052.65,0.007136065811338986,0.11328153285715994,0.184025,0.0385,0.00015277777777777777,2.7040538008677686
2021-10-01,15013.95,0.006934562331867825,0.11008276428719053,0.1721,0.0383,0.000151984126984127,2.6210477692075074
2021-10-04,15181.15,0.006768855489452517,0.1074522497137545,0.16735,0.0385,0.00015277777777777777,2.5870405197520085
2021-10-05,15280.1,0.007195536984445224,0.11422560846245822,0.163975,0.0384,0.00015238095238095237,2.7677379663364263
2021-10-06,15134.55,0.007085034070213321,0.11247142908122512,0.173325,0.0385,0.00015277777777777777,2.6993565789925924
2021-10-07,15290.15,0.007618440347621829,0.12093899122792698,0.16155,0.0385,0.00015277777777777777,2.9320737018351792
2021-10-08,15365.2,0.007807409305286703,0.12393878043288109,0.156525,0.0385,0.00015277777777777777,3.0194343927305454
2021-10-11,15428.0,0.007541889600262239,0.11972378578678933,0.16085,0.0385,0.00015277777777777777,2.9288278237327177
2021-10-12,15481.9,0.0072648622960825235,0.1153261136673843,0.158475,0.0386,0.00015317460317460318,2.83128786515681
2021-10-13,15631.4,0.0069913610425111255,0.11098441586609828,0.161,0.0387,0.00015357142857142856,2.751200226360197
2021-10-14,15769.25,0.007199422382939599,0.11428728725142122,0.157675,0.0386,0.00015317460317460318,2.857904040941321
2021-10-18,15886.15,0.007288707910914643,0.11570465106761563,0.17185,0.0386,0.00015317460317460318,2.914735997470416
2021-10-20,15568.65,0.007237541399292728,0.11489240787637793,0.183125,0.0386,0.00015317460317460318,2.8364630243722786
2021-10-21,15487.65,0.009715718592829325,0.15423225122947684,0.18035,0.0386,0.00015317460317460318,3.786261123348595
2021-10-22,15399.7,0.009451540564004973,0.1500385550327779,0.17545,0.0386,0.00015317460317460318,3.662520592857618
2021-10-25,15334.35,0.009248009096264375,0.14680759314707237,0.1761,0.0386,0.00015317460317460318,3.5685440015777203
2021-10-26,15499.65,0.008964177770790326,0.1423019105381074,0.167525,0.0387,0.00015357142857142856,3.496465750493371
2021-10-27,15484.35,0.009027486979994847,0.14330691307763932,0.168275,0.0386,0.00015317460317460318,3.517638070310568
2021-10-28,15190.85,0.008615504117283327,0.13676688788270844,0.179125,0.0386,0.00015317460317460318,3.293683616276212
2021-10-29,15086.9,0.010449951047654067,0.16588783010934924,0.17425,0.0386,0.00015317460317460318,3.9666730974167876
2021-11-01,15302.7,0.010236976984565148,0.1625069716695077,0.17235,0.0386,0.00015317460317460318,3.941507762002402
2021-11-02,15314.65,0.010523649020643953,0.16705774916131402,0.170625,0.0386,0.00015317460317460318,4.054917810400184
2021-11-03,15282.75,0.009972936985038759,0.15831546661998505,0.16125,0.0387,0.00015357142857142856,3.834971316015981
2021-11-08,15520.15,0.00952184792321675,0.1511546497596502,0.1634,0.0387,0.00015357142857142856,3.718601962460525
2021-11-09,15541.95,0.010078613947226589,0.1599930363875317,0.160025,0.0386,0.00015317460317460318,3.941277108488066
2021-11-10,15521.1,0.009558277175388737,0.15173294620982103,0.16305,0.0386,0.00015317460317460318,3.733026963876
2021-11-11,15411.1,0.009115134889615944,0.14469828050839187,0.163525,0.0386,0.00015317460317460318,3.5349432790153514
2021-11-12,15579.0,0.009067702761745622,0.14394531882139494,0.152175,0.0386,0.00015317460317460318,3.5548851695311896
2021-11-15,15592.6,0.009129796096995607,0.14493101996027105,0.15465,0.0386,0.00015317460317460318,3.5823202042884077
2021-11-16,15525.4,0.008680056752256159,0.1377916291943807,0.15195,0.0386,0.00015317460317460318,3.3914072278721505
2021-11-17,15454.95,0.008454038094442225,0.13420369423296308,0.1498,0.0386,0.00015317460317460318,3.2882327606166655
2021-11-18,15302.55,0.008266019382021874,0.13121898970361814,0.148575,0.0388,0.00015396825396825397,3.1835258963628803
2021-11-22,14976.7,0.008645510539422472,0.13724322506699846,0.1752,0.0394,0.00015634920634920635,3.258639753801617
2021-11-23,15107.8,0.010954523895116168,0.17389767574555193,0.18015,0.0397,0.00015753968253968254,4.163872181295119
2021-11-24,15046.5,0.010631037960285158,0.16876249572841134,0.17095,0.0394,0.00015634920634920635,4.024620875987239
2021-11-25,15150.6,0.010214951334523659,0.16215732531466176,0.166625,0.0395,0.00015674603174603175,3.8940526111255167
2021-11-26,14707.2,0.009843039870382505,0.1562534138515533,0.208025,0.0396,0.00015714285714285716,3.6426393610463492
2021-11-29,14656.45,0.013548768038834903,0.2150800248123448,0.2083,0.0396,0.00015714285714285716,4.995004267565491
2021-11-30,14648.35,0.01287666327668689,0.20441069247858965,0.211675,0.0396,0.00015714285714285716,4.744823524245476
2021-12-01,14784.7,0.012175350597579923,0.19327769883730878,0.194475,0.0397,0.00015753968253968254,4.528425438606064
2021-12-02,14973.95,0.011777500661964606,0.18696202690474165,0.180875,0.0397,0.00015753968253968254,4.436676129589614
2021-12-03,14856.3,0.011704454234129654,0.1858024508114642,0.18455,0.0397,0.00015753968253968254,4.374545127824604
2021-12-06,14618.35,0.011446983725006922,0.18171523318903257,0.200775,0.0397,0.00015753968253968254,4.209891184706976
2021-12-07,14834.5,0.01215904753132748,0.19301889568383812,0.1846,0.0397,0.00015753968253968254,4.537600872919938
2021-12-08,15073.25,0.012242326182984084,0.19434090329466305,0.17265,0.0396,0.00015714285714285716,4.642164656711429
2021-12-09,15126.6,0.01246058290995385,0.1978056214238366,0.166025,0.0397,0.00015753968253968254,4.741576463035017
2021-12-10,15155.0,0.01179356953502517,0.18721711235654556,0.1606,0.0397,0.00015753968253968254,4.496439963693774
2021-12-13,15064.25,0.011153385863863408,0.17705451163275532,0.1657,0.0397,0.00015753968253968254,4.227154376665567
2021-12-14,15043.25,0.010808856609085218,0.1715852792675783,0.169525,0.0397,0.00015753968253968254,4.091011750586404
2021-12-15,14953.1,0.010272698914903273,0.1630740397336628,0.172175,0.0398,0.00015793650793650795,3.8650266435279264
2021-12-16,14936.45,0.010011636618545984,0.1589298042565218,0.15895,0.0401,0.0001591269841269841,3.7627639725269546
2021-12-17,14673.15,0.00952765159386298,0.1512467801749777,0.163375,0.0403,0.00015992063492063492,3.517987242811614
2021-12-20,14300.7,0.010881843990429513,0.17274391802687533,0.18965,0.0402,0.00015952380952380951,3.915362587472373
2021-12-21,14461.4,0.013391278070023964,0.2125799490635784,0.175375,0.0408,0.00016190476190476192,4.871430295334903
2021-12-22,14639.75,0.013017639472816117,0.20664862021301644,0.1658,0.0406,0.0001611111111111111,4.794019891972312
2021-12-23,14751.45,0.012768075217638833,0.20268691048103551,0.15825,0.0409,0.0001623015873015873,4.73811462197591
2021-12-24,14664.8,0.012221194461185109,0.1940054476107349,0.161475,0.0409,0.0001623015873015873,4.508735049110328
2021-12-27,14727.6,0.01177406261805108,0.18690744964959138,0.171175,0.0408,0.00016190476190476192,4.362539473646393
2021-12-28,14867.85,0.011172612786164044,0.17735972956206317,0.16475,0.041,0.0001626984126984127,4.179379161859288
2021-12-29,14863.4,0.010883425392615435,0.17276902200831568,0.162425,0.0408,0.00016190476190476192,4.070084148131173
2021-12-30,14842.05,0.010318599983103445,0.16380269660188201,0.16565,0.0409,0.0001623015873015873,3.853572308884395
2021-12-31,14996.2,0.009820222744378989,0.15589120320532213,0.162225,0.0411,0.0001630952380952381,3.705796234987247
2022-01-03,15204.6,0.009743203664911248,0.15466856322244957,0.164525,0.0409,0.0001623015873015873,3.7278416980216207
2022-01-04,15318.75,0.010052304523187441,0.15957538722866213,0.1612,0.0409,0.0001623015873015873,3.8748249875961847
2022-01-05,15396.4,0.009729801326310314,0.15445580769290104,0.172275,0.0409,0.0001623015873015873,3.769681221625433
2022-01-06,15290.1,0.009309361441558778,0.1477815314350697,0.179775,0.041,0.0001626984126984127,3.582110395757809
2022-01-07,15348.55,0.009223041928655893,0.14641125164847013,0.176025,0.0411,0.0001630952380952381,3.5625204344778467
2022-01-10,15495.55,0.008800166059251399,0.139698305333103,0.176775,0.0411,0.0001630952380952381,3.431964702765981
2022-01-11,15530.55,0.008765783288508843,0.1391524957684821,0.177575,0.0411,0.0001630952380952381,3.426297003939908
2022-01-12,15667.9,0.008347107315555696,0.1325062207423699,0.171825,0.041,0.0001626984126984127,3.291732853555004
2022-01-13,15721.05,0.008298417865532178,0.1317332996849615,0.16705,0.0409,0.0001623015873015873,3.2836504802189665
2022-01-14,15730.4,0.007936745036596875,0.1259919215169694,0.16555,0.041,0.0001626984126984127,3.142639213552684
2022-01-17,15781.25,0.007580168627518965,0.12033144650609388,0.16765,0.041,0.0001626984126984127,3.0113805535875144
2022-01-18,15573.1,0.007272754568317802,0.1154513996050669,0.1778,0.0412,0.0001634920634920635,2.851374139262589
2022-01-19,15472.5,0.008358881325788239,0.13269312736042535,0.178175,0.0415,0.00016468253968253969,3.255319625463926
2022-01-20,15361.1,0.008340687116692289,0.132404303245009,0.1779,0.0419,0.00016626984126984128,3.2249064800225824
2022-01-21,15180.8,0.008397618635424584,0.13330806308697019,0.188875,0.0419,0.00016626984126984128,3.2087741766881663
2022-01-24,14712.05,0.009016707070517084,0.14313578731983564,0.22825,0.042,0.0001666666666666667,3.338600238530489
2022-01-25,14832.2,0.01343300999338455,0.21324242280924552,0.213575,0.0421,0.00016706349206349207,5.012044376912854
2022-01-27,14679.7,0.01286020205924689,0.20414937875284805,0.21065,0.042,0.0001666666666666667,4.7491829512009645
2022-01-28,14723.25,0.012693685562567525,0.20150601131642817,0.20695,0.0419,0.00016626984126984128,4.701647944242723
2022-01-31,14921.45,0.012001244613972669,0.19051385203095028,0.219525,0.0419,0.00016626984126984128,4.505281214178467
2022-02-01,15116.2,0.011966823464972196,0.18996743323037218,0.199775,0.0421,0.00016706349206349207,4.551030442426963
2022-02-02,15293.35,0.011896264598284835,0.18884734594610028,0.1865,0.0422,0.00016746031746031747,4.57725861758081
2022-02-03,15135.9,0.011711139478283039,0.18590857577236583,0.1916,0.0421,0.00016706349206349207,4.459704435822459
2022-02-04,15085.45,0.011675440833536306,0.18534187735551444,0.188975,0.0423,0.00016785714285714285,4.4313296132004325
2022-02-08,14857.05,0.011140646005443938,0.17685227265005876,0.19685,0.0422,0.00016746031746031747,4.164548191819449
2022-02-09,15016.35,0.011777945572878493,0.186969089646544,0.18555,0.0422,0.00016746031746031747,4.449702546205117
2022-02-10,15112.2,0.011521669211486701,0.18290082853166081,0.1771,0.0421,0.00016706349206349207,4.380763515317085
2022-02-11,14891.3,0.011014420241189954,0.1748485007624681,0.1868,0.0421,0.00016706349206349207,4.126899164278257
2022-02-14,14400.4,0.011598501618084062,0.18412050517458411,0.229775,0.0421,0.00016706349206349207,4.202230449765011
2022-02-15,14805.55,0.015551599136508243,0.24687398282740586,0.206125,0.0421,0.00016706349206349207,5.791319394996208
2022-02-16,14789.9,0.01686870133952366,0.26778233211001046,0.205925,0.0421,0.00016706349206349207,6.274744562582782
2022-02-17,14772.05,0.015904418497148486,0.2524748165433032,0.22005,0.0421,0.00016706349206349207,5.909194883275632
2022-02-18,14710.7,0.015007143233350695,0.2382310133098302,0.22165,0.0422,0.00016746031746031747,5.552947296626371
2022-02-21,14597.1,0.014254184153119024,0.2262781584676246,0.229025,0.0422,0.00016746031746031747,5.233850815930964
2022-02-22,14489.05,0.013748811992642392,0.21825562413068506,0.266625,0.0422,0.00016746031746031747,5.011090868323663
2022-02-23,14506.95,0.013266509595709733,0.21059931093659998,0.245425,0.0422,0.00016746031746031747,4.841446775011718
2022-02-24,13775.7,0.012524072745722089,0.19881349132117515,0.319825,0.0422,0.00016746031746031747,4.340375258635504
2022-02-25,14187.4,0.02053065697776205,0.325914075695588,0.2674,0.0422,0.00016746031746031747,7.324785700108805
2022-02-28,14307.95,0.021258635268837055,0.33747037280381753,0.2857,0.0421,0.00016706349206349207,7.648774208803843
2022-03-02,14199.8,0.02011831137513813,0.31936829218306423,0.292325,0.0421,0.00016706349206349207,7.184028921833487
2022-03-03,14135.95,0.019133998564805806,0.30374281073245774,0.28155,0.0421,0.00016706349206349207,6.802048168734473
2022-03-04,13893.15,0.01809864474390779,0.2873070783581178,0.279575,0.0422,0.00016746031746031747,6.323734407887059
2022-03-07,13564.25,0.01802906838306566,0.2862025878706148,0.2933,0.0422,0.00016746031746031747,6.150311851833067
2022-03-08,13706.75,0.01876140366873559,0.29782805012381525,0.285875,0.0421,0.00016706349206349207,6.467176744728931
2022-03-09,13979.6,0.017889418088154793,0.2839857081655089,0.274675,0.0422,0.00016746031746031747,6.289578046061251
2022-03-10,14189.0,0.017814695743533483,0.28279952771802297,0.255825,0.0422,0.00016746031746031747,6.357144684513514
2022-03-11,14237.15,0.017307899449741104,0.2747543859655598,0.25345,0.042,0.0001666666666666667,6.197366598090412
2022-03-14,14374.6,0.016309752912778207,0.25890930091273484,0.256775,0.0419,0.00016626984126984128,5.896608345048662
2022-03-15,14215.85,0.015585300845304599,0.2474089808688043,0.2673,0.0417,0.00016547619047619047,5.57264855876565
2022-03-16,14481.8,0.015205319566667574,0.24137696507200085,0.241175,0.0418,0.00016587301587301585,5.538621919220532
2022-03-17,14721.7,0.015330080605443273,0.24335748516346437,0.2261,0.042,0.0001666666666666667,5.676553755861278
2022-03-21,14602.35,0.015217265594456438,0.24156660238410727,0.246225,0.042,0.0001666666666666667,5.589133594537998
2022-03-22,14724.05,0.014653574962544115,0.23261829101360612,0.2407,0.042,0.0001666666666666667,5.427132600987534
2022-03-23,14695.15,0.013992181485176489,0.2221189950543563,0.247475,0.0419,0.00016626984126984128,5.172213809581081
2022-03-24,14699.35,0.013241891404685936,0.2102085092695365,0.2393,0.042,0.0001666666666666667,4.896539650475461
2022-03-25,14651.7,0.012505490845248778,0.19851851279593916,0.2343,0.0419,0.00016626984126984128,4.609504049248244
2022-03-28,14675.85,0.011903437827738244,0.18896121743348582,0.2261,0.0419,0.00016626984126984128,4.39505346516853
2022-03-29,14761.9,0.01125476138878497,0.1786637982005818,0.213025,0.042,0.0001666666666666667,4.180188281896335
2022-03-30,14896.9,0.010745934625021233,0.17058642373658586,0.2061,0.0419,0.00016626984126984128,4.027913697629629
2022-03-31,14894.5,0.010470126605397628,0.16620810715945816,0.2056,0.0424,0.00016825396825396826,3.9240848083218225
2022-04-04,15384.2,0.00993296893643823,0.1576809935180718,0.179075,0.0419,0.00016626984126984128,3.8453640122352226
2022-04-05,15390.5,0.013600694204348339,0.21590432713525917,0.184875,0.042,0.0001666666666666667,5.265547640560726
2022-04-06,15327.9,0.01283893754226504,0.20381181501074475,0.190225,0.0421,0.00016706349206349207,4.950709768251727
2022-04-07,15201.25,0.012245694530945886,0.1943943741608794,0.189975,0.0421,0.00016706349206349207,4.683171400432002
2022-04-08,15342.4,0.011967119673283327,0.18997213539153732,0.176875,0.0423,0.00016785714285714285,4.6192707965528825
2022-04-11,15325.5,0.011586622113022565,0.18393192387803659,0.1827,0.0425,0.00016865079365079366,4.467660032314598
2022-04-12,15164.7,0.010986591675801799,0.17440673598230355,0.181575,0.0424,0.00016825396825396826,4.192098116251145
2022-04-13,15138.55,0.01105951805628691,0.17556440638298162,0.17785,0.0425,0.00016865079365079366,4.212625783071417
2022-04-18,14926.05,0.010513979286909865,0.16690424689708636,0.19335,0.0425,0.00016865079365079366,3.94885810181313
2022-04-19,14726.65,0.011099004229103744,0.176191229943976,0.19775,0.0425,0.00016865079365079366,4.112619426677156
2022-04-20,14850.3,0.011499364893353823,0.18254675845800603,0.186725,0.0425,0.00016865079365079366,4.296566028541747
2022-04-21,15053.95,0.011102901968750675,0.17625310464266233,0.178525,0.0425,0.00016865079365079366,4.205497045211814
2022-04-22,14894.85,0.011204657149592965,0.17786841806138895,0.183525,0.0425,0.00016865079365079366,4.199139819949778
2022-04-25,14673.0,0.011258567467947418,0.17872421783418618,0.212575,0.0424,0.00016825396825396826,4.156463813700611
2022-04-26,14898.35,0.011841530444897311,0.18797846819758995,0.191875,0.0425,0.00016865079365079366,4.438578359873645
2022-04-27,14756.0,0.012029285245136441,0.19095898325093805,0.20605,0.0425,0.00016865079365079366,4.465794487011408
2022-04-28,14913.9,0.011885725772399191,0.18868004727167614,0.193775,0.0425,0.00016865079365079366,4.459775530835941
2022-04-29,14783.35,0.011616958440090192,0.18441349814070893,0.19415,0.0426,0.00016904761904761904,4.320895715576626
2022-05-02,14736.3,0.011444969731885498,0.18168326203938368,0.202825,0.0425,0.00016865079365079366,4.243438378302926
2022-05-04,14393.35,0.010921811379186453,0.17337838065409633,0.218775,0.0425,0.00016865079365079366,3.955446802071492
2022-05-05,14395.5,0.012994594983302183,0.20628280028295062,0.202925,0.0462,0.00018333333333333334,4.70633439098674
2022-05-06,14145.75,0.012276326616017953,0.19488064343631978,0.2125,0.0463,0.00018373015873015874,4.3693525983844665
2022-05-09,13991.75,0.013041374307859132,0.2070253990386142,0.220325,0.0464,0.00018412698412698412,4.590806909151979
2022-05-10,13855.95,0.01291215487642,0.20497410415774356,0.223025,0.0465,0.00018452380952380953,4.501264775101845
2022-05-11,13771.8,0.012687941125984665,0.2014148212127056,0.228025,0.0465,0.00018452380952380953,4.396327563094928
2022-05-12,13465.25,0.01221283436013729,0.1938727351208875,0.24265,0.0465,0.00018452380952380953,4.137694873345936
2022-05-13,13471.5,0.013787329306759383,0.21886706753662735,0.23485,0.0467,0.0001853174603174603,4.672685047023151
2022-05-17,13926.05,0.013012558386523336,0.2065679604686919,0.227425,0.0468,0.00018571428571428572,4.559209220527919
2022-05-18,13918.2,0.015887622123024466,0.25220818237014464,0.22295,0.0469,0.0001861111111111111,5.562284303618071
2022-05-19,13550.9,0.01498193690820943,0.2378308753030925,0.245575,0.047,0.0001865079365079365,5.107078045253729
2022-05-20,13895.05,0.016683602440135916,0.26484397817562005,0.231,0.0471,0.0001869047619047619,5.831007843533371
2022-05-23,13835.8,0.01741525667756405,0.2764586291231487,0.233975,0.0471,0.0001869047619047619,6.060545275146069
2022-05-24,13747.25,0.016492820829448803,0.2618154139960054,0.25635,0.0473,0.0001876984126984127,5.703094162535308
2022-05-25,13587.75,0.01572763398980569,0.24966844949083455,0.252825,0.0474,0.0001880952380952381,5.375644707171887
2022-05-26,13722.55,0.015380550548726673,0.24415867067513283,0.227175,0.0475,0.0001884920634920635,5.309290079944731
2022-05-27,13873.15,0.01474557298907537,0.23407871440946867,0.2148,0.0475,0.0001884920634920635,5.1461753025350845
2022-05-30,14154.8,0.01422981284836672,0.22589127599862005,0.1998,0.0475,0.0001884920634920635,5.067183689799094
2022-05-31,14119.6,0.014675320066220594,0.2329634838329738,0.204775,0.0475,0.0001884920634920635,5.212666186900606
2022-06-01,14082.9,0.013890850235710113,0.22051041133759144,0.20845,0.0476,0.0001888888888888889,4.921491113368575
2022-06-02,14167.95,0.013165221396350627,0.20899141061910165,0.2032,0.0476,0.0001888888888888889,4.692849784046302
2022-06-03,14077.9,0.012517622213997256,0.1987110923045669,0.19975,0.0477,0.0001892857142857143,4.4339185844846725
2022-06-06,14054.1,0.012075021310411868,0.19168502077893043,0.202025,0.0478,0.0001896825396825397,4.27011003746793
2022-06-07,13935.6,0.011454132492340459,0.18182871635230377,0.20425,0.0478,0.0001896825396825397,4.016661005978676
2022-06-08,13886.9,0.01127095698555764,0.1789208953289504,0.198375,0.0506,0.0002007936507936508,3.939003853836766
2022-06-09,13977.1,0.010774992070850796,0.17104769638898437,0.1914,0.0511,0.00020277777777777777,3.790432338077153
2022-06-10,13781.75,0.010333454429593146,0.16403850362953362,0.19575,0.0511,0.00020277777777777777,3.5845295972267195
2022-06-13,13416.9,0.010940123112206995,0.17366907040397814,0.22365,0.0512,0.00020317460317460318,3.694201811043058
